,patient_id,demographics_age_index_ecg,demographics_birth_sex,hypertension_icd10,diabetes_combined,dyslipidemia_combined,dcm_icd10,hcm_icd10,myocarditis_icd10_prior,pericarditis_icd10_prior,aortic_aneurysm_icd10,aortic_dissection_icd10_prior,pulmonary_htn_icd10,amyloid_icd10,copd_icd10,obstructive _sleep_apnea_icd10,hyperthyroid_icd10,hypothyroid_icd10,rheumatoid_arthritis_icd10,sle_icd10,sarcoid_icd10,cancer_any_icd10,event_cv_hf_admission_icd10_prior,event_cv_cad_acs_acute_mi_icd10_prior,event_cv_cad_acs_unstable_angina_icd10_prior,event_cv_cad_acs_other_icd10_prior,event_cv_ep_vt_any_icd10_prior,event_cv_ep_sca_survived_icd10_cci_prior,event_cv_cns_stroke_ischemic_icd10_prior,event_cv_cns_stroke_hemorrh_icd10_prior,event_cv_cns_tia_icd10_prior,pci_prior,cabg_prior,transplant_heart_cci_prior,lvad_cci_prior,pacemaker_permanent_cci_prior,crt_cci_prior,icd_cci_prior,ecg_resting_hr,ecg_resting_pr,ecg_resting_qrs,ecg_resting_qtc,ecg_resting_afib,ecg_resting_aflutter,ecg_resting_paced,ecg_resting_bigeminy,ecg_resting_LBBB,ecg_resting_RBBB,ecg_resting_incomplete_LBBB,ecg_resting_incomplete_RBBB,ecg_resting_LAFB,ecg_resting_LPFB,ecg_resting_bifascicular_block,ecg_resting_trifascicular_block,ecg_resting_intraventricular_conduction_delay,hgb_peri,hct_peri,rdw_peri,wbc_peri,plt_peri,inr_peri,ptt_peri,esr_peri,crp_high_sensitive_peri,albumin_peri,alkaline_phophatase_peri,alanine_transaminase_peri,aspartate_transaminase_peri,bilirubin_total_peri,bilirubin_direct_peri,urea_peri,creatinine_peri,urine_alb_cr_ratio_peri,sodium_peri,potassium_peri,chloride_peri,ck_peri,troponin_t_hs_peri_highest,NTproBNP_peri_highest,glucose_fasting_peri_highest,glucose_random_peri_highest,hga1c_peri_highest,tchol_peri_highest,ldl_peri_highest,hdl_peri_lowest,tg_peri_highest,iron_peri,tibc_peri,ferritin_peri,tsh_peri,anti_platelet_oral_non_asa_any_peri,anti_coagulant_oral_any_peri,nitrates_any_peri,ranolazine_peri,acei_peri,arb_peri,arni_entresto_peri,beta_blocker_any_peri,ivabradine_peri,ccb_dihydro_peri,ccb_non_dihydro_peri,diuretic_loop_peri,diuretic_thiazide_peri,diuretic_low_ceiling_non_thiazide_peri,diuretic_metolazone_peri,diuretic_indapamide_peri,diuretic_mra_peri,diuretic_vasopressin_antagonist_peri,anti_arrhythmic_any_peri,anti_arrhythmic_amiodarone_peri,anti_arrhythmic_disopyramide_peri,digoxin_peri,amyloid_therapeutics_tafamidis_peri,amyloid_therapeutics_diflunisal_peri,amyloid_therapeutics_patisiran_peri,amyloid_therapeutics_inotersen_peri,lipid_statin_peri,lipid_fibrate_peri,lipid_ezetimibe_peri,lipid_PCKSK9_peri,lipid_other_peri,glucose_insulin_peri,glucose_glp_1_agonsist_peri,glucose_ohg_biguanide_peri,glucose_ohg_alphagluc_peri,glucose_ohg_dpp_4_peri,glucose_ohg_sglt_2_peri,glucose_ohg_thiazolidine_peri,glucose_ohg_repaglinide_peri,glucose_ohg_sulfonylurea_peri,glucose_ohg_other_peri,smoking_cessation_oral_peri,smoking_cessation_nicotine_replacement_peri,outcome_afib_aflutter_new_post,time_to_outcome_afib_aflutter_new_post,outcome_all_cause_death,time_to_outcome_all_cause_death,follow_up_duration
lvad_cci_prior,,0.003117329972996625,-0.002705929116554019,0.0019346621705324453,0.02352642536226858,-0.004892461168277284,-0.0016642980653573181,-0.0014203551785131588,-0.0010807862777466005,-0.0012793441400341201,-0.0023629472483335297,-0.001231619659118782,0.01963154073124635,-0.0011484829346870822,-0.00256392410653025,-0.0003298699464101387,0.00469939788536859,0.0027965382174276873,-0.001990035199972363,-0.00035265076261782114,-0.0015504337667039444,-0.004207005194331251,0.004971116061456555,-0.0034546175195466775,0.002931287636948196,0.006690782747043487,0.0023661326957385527,0.005778283530376869,-0.0010515112022879095,-0.0015554814497799683,-0.0020665096351544965,-0.004027615243280787,-0.001044065234248069,0.014016893475767725,1.0,-0.0010539815948189847,-0.0008643004748792264,-0.0016164632187623065,0.0016076728667848046,0.0068730045839554225,0.0005457035015306928,-0.011702700537152206,,,-0.0011178262740538488,-0.0014548462385576635,0.0006793877063340548,0.002368304394971751,-0.0014938034766232623,0.007263171880554179,0.004858301659632751,0.004246676200824457,-0.0004319314969132306,-0.0006066860820335336,-0.00036705399044454593,-0.0019950008834297155,-0.005342026545712523,0.002268891762066785,0.004271453924432042,0.00035495213624737255,-0.002047304152994695,-0.00028220094845666615,-0.0052869575820002545,0.008448219735073705,0.012527243151078673,0.005579115423060736,0.0007703624151089815,-6.345127812968485e-05,-0.0020509403075413828,-0.0067180894885065364,0.0024445567106577003,-0.0006564860805736917,0.00040198443344493606,-0.0011721575626107332,-0.0046931492555069825,0.0018749814773883103,0.004674816967714797,-0.0007843700093280475,-0.0064825099034023755,0.022577131387402086,0.015031846457561338,0.021388891463435502,0.0006944908579993264,0.006664927163205314,-0.002757381974649249,-0.0011581100346332892,0.001748429897222024,0.004557740189802289,0.0032725257356894036,0.007431855398196516,0.0051937538866884845,0.0005436625686257646,0.027601184938746023,,0.0009923301414766828,-0.002886729018584168,-0.001407438066346279,0.011681524898040438,-0.0009851263060089484,0.009825703883483129,-0.0007689308395339088,-0.0029063970078050294,0.00995149896593082,-0.0035838746452819055,-0.0016132247749525031,-0.0022682916158300514,-0.004172503058376093,,0.0026342435499078502,0.00453778749355164,-0.0008243139971561246,-0.0014494540348397745,,-0.0008791982700344513,,,-0.004198334788398826,-0.002004507893724603,-0.002411677737833227,-0.001036566204803004,-0.0016018396313052271,-0.0025094840723327745,0.013221416596951297,-0.002290676946505334,-0.0011907696515115846,0.003800328292638805,0.034745207564502674,-0.0017871919105779148,-0.001980771823838124,0.04553868926380499,,-0.002561854409597033,,-0.005983686571365246,,0.01287679089154424,-0.00943555540805036,-0.007047233602077468
pacemaker_permanent_cci_prior,,0.020649810010586113,0.001157178338592618,0.011559408431451597,0.005604446376233499,0.006704174800566002,-0.003171959967611891,0.00773355559577329,0.0025067758478171972,0.0014228557788639573,-0.0002927678399270058,-0.0023473248784975933,0.009671431383571707,-0.0021888758799528214,-0.002942767750762429,0.014304817770642117,-0.0028867236768278215,0.015938629901002154,-0.0013001492955911124,0.013297105883245508,0.0034259198320268024,-0.0036644294554275514,0.01488450708037979,0.006523837364072913,0.0035854634766534573,0.0028812908861329113,0.0030343916093911022,0.0509643843093715,0.01207566206191409,-0.002964568061313947,0.012873520919406703,0.0011348323538554912,0.021643022482142883,-0.0012197231808622807,-0.0010539815948189847,1.0,-0.0016472569207224535,0.06426698782083512,0.02582898074504027,0.0028971379573052647,0.07018659017319273,0.009653899859987698,,,0.1998303746380571,0.010820414294814252,0.02789227349914611,0.002630512430639365,0.0103944060350211,-0.00387248971129781,0.00681562229437843,1.1211351591596125e-05,0.010583248072215916,0.03946131922309309,-0.0006995625290187069,-0.00877040824129128,-0.011176740488786823,0.013929385742057435,0.0039183218172895076,-0.006602669965508522,0.0028076313351027555,-0.002143343430954608,0.005675417762048033,0.00661075056556746,-0.003937297984572764,0.002213344103344959,0.006896082253107943,0.01057328798272455,0.004443195956420004,-0.012971492352852757,0.0035048686998030722,0.007607649322847427,0.002373324306246095,-0.005764461344088385,0.013844756028722252,0.0009501292402298304,0.014133257129011425,-0.0018395769175137235,-0.01674028247959432,0.007398027082639655,0.012122698592802432,0.012105005477622124,0.0026053672514454317,0.0019146122191644895,0.015243897400476545,0.009371879836835744,-0.00158613293213177,0.002367134380966467,0.004882217760740307,0.018489007414603343,0.007372539294543448,-0.0037401382957197313,0.0080587801357035,,0.010205433215793328,0.0019859920113183627,0.004341396383139331,-5.108874049837814e-05,-0.0018775370053866155,-0.00025902446084642033,-0.002366626937905828,0.006504054674392295,0.007321305792455592,0.0002003997049434117,0.006127430656242915,-0.002131597863253915,0.0005704873764724509,,0.015445300643180572,0.015715638446093184,0.00441113815239433,-0.0027624920494143494,,0.003934042039415326,,,0.01655402223994033,-0.0013454726788969596,0.0015946799734987513,-0.001975575513697797,3.602668335183849e-05,0.005599787181319108,-0.003572665288493744,0.0029166768388003694,-0.002269469480174571,-0.00544571678514693,0.00013450334171785687,0.004908975762292627,-0.001271002606852539,-0.0011810477889003784,,-0.004882598735910436,,0.0008651964373268769,-0.0027765798083063814,0.029367526699390176,0.04482731015027413,0.026917794045091887
crt_cci_prior,,-0.00381312259872663,0.0019512272529283218,0.0029931109146944927,0.014863495451387859,0.005512734725461094,0.04451661246520273,-0.0022198584009349735,-0.0016891496821115624,-0.0019994737090441358,-0.0036930257864587718,0.002961809698698422,-0.000729170000863805,-0.001794952086255209,-0.004007130437049472,-0.0005155503234909522,-0.0023672108289100697,-0.0030680643372562075,-0.003110205407523029,-0.0005511542252500401,-0.0024231568794741984,-0.0009251596431579355,-0.003951797226626842,-0.005399185949257195,-0.004910361522586826,0.0023099051861976356,-0.00043196137359400097,-0.0036473049656271447,-0.0016433959698162273,-0.0024310458510857567,-0.003229726510387977,-0.004760771469309777,0.015648533973698166,-0.0010002141684661142,-0.0008643004748792264,-0.0016472569207224535,1.0,0.0012042886732393475,0.011149422429561686,-0.004754347014865007,0.011552684418517296,-0.009733153352577018,,,0.04728614256845139,-0.002273764121528796,0.04393881934771001,-0.005230437888396803,-0.002334649985505253,-0.003175572242335389,0.007874700666944264,0.001235591371690277,-0.0006750612639403002,-0.0009481833954675089,-0.0005736648808771886,-0.005907773953295445,-0.004128919031211883,0.00815105614334032,0.008261116794890746,0.006507037916013166,-0.004650482504951445,-0.0075076944309005736,-0.005286957582000169,0.005583413803282413,-0.003455645911532586,0.002660046334042896,-0.0029023508298305412,-0.007245225738472816,-0.0005762093252178795,-0.016500570673524784,0.011408134568137412,0.003158358824731431,0.0036556988756271296,0.008587682655597085,-0.0038354333236868114,-0.0036422161491129422,-0.0021861001971799666,-0.0027395668684907673,-0.012249347879316275,0.008292017779865539,0.007794191441499309,0.014534418629084021,0.0076008110964836065,-0.00026575322723537963,0.008446778240474854,-0.00534788734609532,-0.01922805558927973,-0.0054201970344932866,0.005055205105648104,0.002486123968899852,0.0010449690986819886,0.005327136425091,0.008967423748670968,,-0.006663283928288821,0.010219301345698893,-0.0021996703800840974,-0.004072943145956601,-0.0015396437028273294,-0.0010797785727138726,-0.005475738363094328,-0.00454237778819666,0.013461562224824336,-0.003887555419908522,-0.0025212922960744827,-0.0008743883538443525,-0.00206984672007778,,-0.005075973333146892,-0.004131401839744841,-0.0012883118105084215,0.0018913240676786366,,-0.0013740898722715612,,,0.014151366948218683,-0.003132824630725845,-0.0037691861639010302,-0.0016200385880001844,-0.0025034985729595555,0.006282595310049082,0.009959237886341506,0.00416179833166327,-0.0018610415581076778,-0.004465671532213607,0.02113122524072295,-0.0027931837309400306,-4.4053971797574364e-05,0.008735332581354862,,0.0031081226647413193,,-0.009351841782216541,,-0.010601418900411198,-0.006331210835762123,-0.010133797406466336
icd_cci_prior,,0.015341171494124764,0.0012062834961877023,0.017860912101325985,0.01412097019047268,0.005102492083026737,0.006802059032644269,-0.004151703672815084,-0.003159142464313589,-0.0012151278073034696,-0.005530420599453591,-0.003600029020647712,-0.0013637346280365311,0.0022638322800555485,0.002672315547024632,-0.0009642111274560993,0.00411179535688484,-0.004181490985859144,0.0121095167575142,-0.0010307995412204448,0.003811658997729853,0.0015654350732010214,-0.007390872793100992,0.00037649878703608405,-0.006054083348170595,0.01649762880261887,0.009210091537663289,-0.0012478125266428574,-0.003073571305675051,-0.00038830732254890193,0.00024053633055064855,-0.0027203543815303055,-0.003051806712335034,-0.0018706566306541648,-0.0016164632187623065,0.06426698782083512,0.0012042886732393475,1.0,-0.0036179433376951455,0.01845928204444342,0.004346100417910777,0.0036646127423349928,,,-0.007279633683057762,-0.0020307259093198388,0.007869327576040298,-0.0019289957286221593,-0.002202093008705472,0.005237129122591452,-0.0023807990566213524,-0.004701228206243305,-0.0012625374337821363,0.0035377854873630556,-0.0010729002317894053,-0.003987122676335845,0.003297081668310639,0.01534289872022713,-0.0016152133167581068,0.005490073160361347,0.010511750801181158,-0.0044752366128003596,0.03034940975349786,0.01052582978506409,-0.0047371696936027,8.085655519631927e-05,0.007554159162010673,-0.013150519486068773,0.0076478139644686185,0.06175927880662063,0.015239637918899521,0.015371010629413831,-0.011188443500461416,-0.005619993777577557,0.005101641058335064,-0.004033242137533798,0.005413140218322737,-0.004018327991698343,0.014435511404202229,-0.0004484651117564036,0.004677155822796726,0.018276413167738623,0.00597737601644215,-0.000991105646977005,-0.004822303291589924,-0.0006124588543680271,0.005027349311669956,-0.010058296458125473,0.004397279961596686,0.002481879540496924,0.009891801461840067,0.0021368061958121636,0.04024469520178269,,0.008315072189401177,0.009464725622786645,0.005070344594882521,0.020357033963903502,0.0003948714650606511,0.02454753736487345,0.022640369914186283,0.0005033102309749904,0.03149035581634269,0.002395216622415636,0.0013008100459136105,0.00196656627198625,0.0037242657620610168,,-0.0004001144866776068,-0.002792698786531148,0.009323929913041118,0.0024532336338391274,,-0.0025698999391515916,,,0.004540598370511959,-0.0026230361905155986,0.017236828922961665,-0.0030298870203026157,-0.002662638749892227,0.011126422072935157,-0.00375061034370056,0.0026368762399275204,0.0019415872464005836,-0.0037776103206294607,0.016884492668381157,0.002024596471814844,-0.0025154321635550356,0.00023979823115704107,,0.00014271187006514497,,0.014596475674859149,-0.030291623258709325,0.000391626938122023,0.0015977600490104694,-0.0008269248951936455
ecg_resting_hr,,-0.20942778873607484,-0.0006535841905236777,-0.024993065045729727,0.016316524948170312,0.017150381446876552,0.010712473733990797,-0.0080483615689075,0.0005392745091192474,-0.00941124599800144,0.006641875773157672,0.010788130496541254,0.00411669534717238,-0.009707674774871762,0.012621255010237682,0.006774739250790417,0.009370744920344877,0.029508638115263643,0.020924245692789854,0.003207777586892945,0.010834451032661237,-0.001258466229971671,-0.0020097467796335207,-0.004198796416327553,0.0004648636127221063,0.0017478744883637797,0.003912136940503957,-0.0012786509734987934,0.0031704969200629218,-0.00848785288450045,-0.001982656149300258,0.009045824299247305,-0.0008085925039313482,-0.0026021441524281303,0.0016076728667848046,0.02582898074504027,0.011149422429561686,-0.0036179433376951455,1.0,-0.47122285888815213,-0.37890679027202506,0.00901582513617665,,,0.021343175202433923,0.00838145486603021,0.028072650527517697,-0.019828475723004325,-0.010719757078870787,-0.007648677492487079,0.009394982448595,0.0001919393921246955,-0.002809956496749126,-0.007362498275706438,-0.0074791972105059945,-0.13336018470832312,-0.08821788315409924,0.167314870711924,0.349682029421617,0.21165563838106313,0.014188670393508669,0.03880181991874572,0.01621924075574926,-0.007386615791830997,-0.034887297410624976,0.07080883965251977,0.10573181509337083,-0.0015637536301186853,0.1028082352540686,0.060904800480097505,0.0013512941537144711,0.05347196072301288,-0.007374244261288968,-0.017139517467911668,0.0347714189192244,0.010352891598016624,0.045502853139600424,0.000869939988492296,0.0052150624824464685,0.0389192183056612,0.19164074717018176,0.026968208503223866,0.03175322507169996,0.014727750622797,0.008067511127663268,0.07708444318193891,-0.02206839669775618,0.029978428687164174,0.06615054689904772,0.039289998618096476,-0.027636911852133815,-0.012278622581530575,-0.013709081511265422,,-0.02795856413593231,-0.009156449168781075,-0.0023318314756689724,-0.015688022181831848,-0.003385132449402597,-0.007420872277149821,-0.009820778018261273,0.018569954610730563,0.019889216713828116,0.0025992147326285406,0.0033289509049031383,-0.0025131901563150215,-0.002585660738228075,,0.011137770298594828,0.012181089839900058,-0.004386322271595197,0.0015480503305570726,,0.0035983901772572925,,,-0.013280205297804937,-0.0028084842461583467,-0.0073739007861091605,0.005150636795139751,-0.00048662722244722205,0.006492323886637465,0.02342922680789819,-0.010113741939121328,-0.009429216434214408,0.002188057236135529,-0.028235075472997553,0.004465483906035524,0.0025615671321820386,0.008347372265147066,,0.00717137332927152,,0.009393456649305852,-0.05459471705153618,-0.024405786289351066,0.07145911697222027,0.07350886861185003
ecg_resting_pr,,0.5025491382936885,-0.0037403321246476215,0.21702187422732747,0.1220644832442137,0.10345990740676136,0.006878924970718893,0.028049269737826836,-0.0017348478701943164,0.019649798882370083,0.04070239926089238,0.0007800314046174838,-0.002917126768449306,0.013106704449773897,0.03647137060148518,0.002989024063652538,0.010741084674583406,0.02892757747483855,-0.002009987530482912,0.00754439644427657,0.014092130482158448,0.007086550254430131,0.07190306716125455,0.07168765010346112,0.039851175721495644,0.030642002145640605,0.03571978505178961,0.020222493229430902,0.0141495092647256,0.013927160969654458,0.0274097749202294,0.08388606304690195,0.012101235277716773,0.012811511364993254,0.0068730045839554225,0.0028971379573052647,-0.004754347014865007,0.01845928204444342,-0.47122285888815213,1.0,0.3450551344864172,0.08691083935726895,,,0.04749360237541208,0.0034435919653082727,-0.08843864844476503,0.10300986423898001,0.06398188120282258,0.035754083915391456,0.09677986021613426,0.012300922913240033,0.027577800401929718,0.008083616911712504,0.013550799077933487,-0.0238629197611899,-0.034281907922216484,0.04192548034477543,-0.14003081794418826,-0.15211437393652547,0.07638632060761534,0.023037806263603557,0.1832046293124232,-0.030992134204442787,-0.01944185752938838,0.0389009190019696,-0.05976400745505304,0.08412345530551955,-0.003439429629954061,0.2597624318118472,0.03917770253083052,0.02989635597785644,0.10538791816316341,0.0030058967303762947,-0.03339458911911015,-0.012152525608493303,-0.07510841743856772,0.0695340809842696,0.2582505064928437,0.1424374861278062,0.0572848145379151,0.1380448724634303,-0.03507804311510501,-0.05409078045497314,-0.01181058557405331,-0.06896939047280007,-0.016992636780896575,-0.02365092386475392,0.007050238298915643,0.03589182386013368,0.09207642501054072,0.13243448660333082,0.09910737982869469,,0.1615289150777239,0.10525101589768829,0.011838589747879645,0.13039441711361904,0.010135354919032682,0.171530104487584,0.10441126712436907,0.06909068556012751,0.11278895164293165,0.05424695555049948,0.015883036611537605,0.033738232804773886,0.04397089489258226,,0.05490205404258757,0.04174364632875305,0.01114140156308969,0.0310530751809543,,0.005636111510449572,,,0.24944897908025615,0.03196619212566082,0.04099214580287421,0.010208095142322902,0.007313062236439244,0.07171687288530303,-0.0015952450831863184,0.05401053392389595,0.018311215547128314,0.031181029470248905,0.08666433654874428,0.02199970981507022,0.027310653953455576,0.024070665768648487,,0.006386756894993583,,0.22470868895946017,0.07739985658226035,0.20046549756758353,-0.003975520092073619,-0.06299188586825634
ecg_resting_qrs,,0.19457418068282584,-0.0034390306240008424,0.08048072003281408,0.041913543999270234,0.007007811429932638,0.008949425060725052,0.034129244934903644,0.0012641365434034196,0.017994702256752978,0.016814157076277272,-0.010450191729458366,0.0030285252758061225,0.018926319791856914,0.0036298766668049127,0.012613582815630665,-0.00912093087912828,-0.0005123935860833108,-0.010829978181238582,0.016414166687792674,-0.00550254731779447,0.009534312047709706,0.03711013655975385,0.0638355471255832,0.032089513322889486,0.012582029896895067,0.021601814718645727,0.006238395348430912,0.014441702549330164,0.009999739902203503,0.007447708087650895,0.07756960783437217,0.028351414774401288,0.010400424998911055,0.0005457035015306928,0.07018659017319273,0.011552684418517296,0.004346100417910777,-0.37890679027202506,0.3450551344864172,1.0,0.2466149133707279,,,0.30617781943099215,0.013396920914106858,0.04916721136451324,0.6194585138611295,0.07196940027407359,0.11965697915524229,0.09534083174772494,0.013920027584716596,0.07909139057340515,0.01659317753588343,0.04888926748499689,0.020322778005806546,0.005094927128080755,0.009843853821604813,-0.11654840895598512,-0.09712028978027346,0.06867235671869563,0.0332004871395615,0.17084849556196455,-0.004080128150475178,0.04471943706854941,0.047474388198352056,-0.017833118112871027,0.09787645253495433,0.04545007680210392,0.24211843529582364,0.05067036548611027,0.050647904718828234,0.10887924347236717,-0.02096605548539026,-0.0063005777746106,-0.01687261405375597,-0.007881893608926303,0.04996177328952163,0.2242285488509775,0.07635365158469642,-0.00573927260984578,0.06337055161103534,-0.016267264827712704,-0.023838082079261858,-0.021196462974509393,-0.006527352451915326,0.0012878905889681183,-0.016814829446996325,0.03588224426735701,0.023585361207867903,0.07057500650852071,0.061378989076109336,0.05951001437645803,,0.0925443944678077,0.025541577134794186,0.008243518644501999,0.09039733766408065,0.00044849571621796903,0.04107513138872525,0.015499954768145611,0.0697681751265323,0.018358930204559035,0.013914639969935255,0.010535638404950504,0.004006217363201355,0.010590461229033165,,0.05840687370197721,0.06182466880457663,0.0065794810710762775,0.04095952529803123,,0.002678847509183508,,,0.020642237580358998,0.026444573794013375,0.006313496349688735,0.008107792251109493,-0.0017925264691687906,0.049126879611263184,-0.009823261468589431,0.016750102679893467,0.00783323054709031,-2.9492678140146056e-05,0.008708889529979811,0.012474814474716397,0.024139981456096526,0.014468685577693607,,-0.0021768484139756297,,0.2143467358772895,0.11750788827615789,0.03632755840835244,0.04791297995548769,0.026129874113338798
ecg_resting_qtc,,0.22724514495006762,-0.01729448154447497,0.10514463285602542,0.06746093429243989,0.02703714153387418,0.0020311359689694965,0.006810905517148876,0.0023837252587719294,0.007577265325030177,0.004736768312601681,-0.01255738252144433,-0.0037116317031502003,-0.009444176333729395,0.044863794452328944,0.018971504444308743,0.0012518356894292803,0.02064335078461997,0.006406537828555217,0.014088899108536586,-0.011732972378554168,0.015070158618114702,0.03375062934213534,0.062019827061534916,0.07103210325710227,-0.008769708052838289,-0.001331374413737928,-0.01574653170709272,-0.0015709943663639468,-0.006227821042576599,0.010584609086306544,0.08259543202847924,0.02700860431020118,-0.002109092136548003,-0.011702700537152206,0.009653899859987698,-0.009733153352577018,0.0036646127423349928,0.00901582513617665,0.08691083935726895,0.2466149133707279,1.0,,,-0.010543509687257526,0.003209335228187152,-0.006171638338686349,0.016130814187764676,0.005961155184180268,0.0058335448253572075,0.032335505661678796,-0.006119077727148516,0.010732627533060939,0.0007123451332052584,0.026561534565709675,-0.25051271999850033,-0.21217602903887123,0.10510309409801992,-0.031363020851801746,0.024699506036117654,0.15271247493177184,0.07934755403144236,0.3932788669601331,-0.09494505310773034,-0.13824317361471872,0.004740242403915617,0.131385526119888,0.18582446034068278,0.2154703751968658,0.5612583666466855,0.09692208936667573,0.16345758973068,0.2191181993311905,-0.060005561434711696,-0.020442405875350598,-0.02903325151624639,0.006374728501462916,0.14044249011390458,0.5005625366195526,0.10586457535997393,0.07600507564334835,0.07786657977860932,-0.05552011881327296,-0.0400131131045788,-0.019677991287155163,0.08965478362250877,-0.028561199393680674,-0.03284380613188836,0.1335596110909279,0.009944332870178759,0.05441447903244537,0.06460339501685526,0.04053314127366092,,0.10975157612959856,-0.004704944998773426,0.009755079675455622,0.16583205691768665,-0.008504532908634241,0.1110012235849993,0.006757396108344032,0.12987823539076346,0.015450367835886292,0.030014314582491323,0.021764814535178326,0.004556866814240522,0.037664937188673885,,0.009939927615174267,0.0033262376197512543,-0.0017655580588311413,0.008312900333201645,,-0.009814864569015508,,,0.02774474002011952,0.02112338577056201,0.014181390255088749,0.0016819050972439915,0.008178325612298601,0.09711766827037585,0.00743077499101411,0.041365449601665286,0.004961512660068215,-0.008725199958504248,-0.009778489140216635,0.007982505042753676,0.021336377663696098,0.025662820666649787,,0.017944756684546773,,0.48792667713536886,0.10616574841792376,-0.002133836305723467,0.14223820579135482,0.11888547553153007
ecg_resting_afib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecg_resting_aflutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecg_resting_paced,,0.017678583719709928,0.0005851430246619001,1.9528926667685342e-05,-0.01035170983812522,0.004074262267272487,0.013048554055349595,0.0005928300577884532,0.003373077275427728,0.01611531449978421,-0.010948615869888864,-9.883892055295795e-05,0.015291748629085918,-0.005201987684495297,-0.009281684342292396,0.010811835296471728,-0.00920733404581085,0.030274965079101986,-0.006822763319936241,-0.002364733801400153,-0.0039042230665605115,0.0013507728756840661,0.007674987740064831,-0.0007252828914701212,-0.0043695534854845735,0.009254921993838136,-0.005946848186847428,0.0029381231959615846,0.0038638364489876616,-0.003034460037043539,0.002899528402981819,-0.005418484188810968,0.01086153460700261,0.004664091748073698,-0.0011178262740538488,0.1998303746380571,0.04728614256845139,-0.007279633683057762,0.021343175202433923,0.04749360237541208,0.30617781943099215,-0.010543509687257526,,,1.0,0.01988159576201026,0.014946368233149893,-0.004545255936766087,-0.00135576412345684,-0.010785143301345515,0.01173588269864122,0.024095584006371875,0.0037355071551689154,0.05497081395589787,-0.0024613160388474273,-0.0005152101500289321,0.003921759106680168,0.01158497816019875,0.013065163117113154,0.011586468566369579,0.0052445429849803426,-0.001365153525865289,-0.001964578946926362,0.01803571738342843,-0.013154223473270825,0.004160897689670351,-0.014043415277938419,0.008632477987950981,0.014899416853031729,0.006756438773532833,0.016614189536619705,-0.021109401395195074,-0.005200344819806854,-0.005144639843551886,0.021390268235707034,0.018526456409053725,0.021031857648427313,-0.00724853942590075,-0.016715124586992078,-0.0020299996665169994,-0.008110985936938108,-0.0023968218633203535,0.009218872625186824,0.013305901978033625,0.021881261802981427,-0.0033781493030269442,-0.01903398323380977,0.019385904070290647,0.005126397992637272,0.014791597206589933,0.022650568070158195,-0.011375860071245202,0.008814235007161704,,-0.004178082503954626,0.029227140911126038,0.004855363781116271,-0.010040722127895462,-0.003693978543740462,-0.017835394447604028,-0.010961860710121559,-0.0004833181871233443,-0.008666274455148754,-0.011359747550780995,0.003449547426499781,-0.010113571715631391,-0.01488306293566668,,0.02134955456483941,0.022312975887534295,-0.0037884566089258793,-0.007736345975162588,,0.005519872213510741,,,0.005430121210844834,-0.0012104962931855606,-0.008372684596284721,-0.004182897210172406,-0.008047358057297106,-0.007778198594522488,-0.005652080173494992,-0.00336747047087751,-0.006779345393753872,-0.01814304200121752,-0.014922881366653193,0.01460579121336351,0.021660019165667756,0.007783496932997895,,-0.010958107101357738,,-0.003691887270022046,-0.06110323352406647,-0.024237929675573224,0.006934769077223795,-0.005215290209235258
